,id,name,listing_url,bathrooms_text,room_type,bedrooms,beds
1542,40198092,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/40198092,1 private bath,Private room,,1.0
1543,40202857,Condo in Singapore · Studio · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/40202857,2 shared baths,Private room,,1.0
1544,40211954,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/40211954,3 shared baths,Private room,,1.0
1545,40213569,Rental unit in Singapore · ★4.75 · Studio · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/40213569,1.5 baths,Private room,,2.0
1546,40226189,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/40226189,2 shared baths,Private room,,1.0
1547,40267527,Loft in Singapore · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/40267527,1.5 baths,Private room,1.0,1.0
1548,40267722,Loft in Singapore · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/40267722,1.5 shared baths,Private room,1.0,1.0
1549,40269661,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40269661,1 bath,Entire home/apt,1.0,1.0
1550,40294463,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,https://www.airbnb.com/rooms/40294463,1 bath,Entire home/apt,,1.0
1551,40313848,Rental unit in Singapore · 1 bedroom · 0 baths,https://www.airbnb.com/rooms/40313848,0 baths,Entire home/apt,1.0,
1552,40314128,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40314128,1 bath,Entire home/apt,1.0,1.0
1553,40314515,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40314515,1 bath,Entire home/apt,1.0,1.0
1554,40315763,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/40315763,2 shared baths,Private room,,1.0
1555,40316461,Loft in Singapore · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/40316461,1 shared bath,Private room,1.0,2.0
1556,40336951,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40336951,1 shared bath,Private room,,1.0
1557,40351507,Condo in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/40351507,2 baths,Entire home/apt,2.0,3.0
1558,40354419,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/40354419,1 bath,Entire home/apt,1.0,2.0
1559,40354655,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/40354655,1 bath,Entire home/apt,1.0,2.0
1560,40361907,Rental unit in Singapore · ★4.22 · 1 bedroom · 3 beds · 1 private bath,https://www.airbnb.com/rooms/40361907,1 private bath,Private room,,3.0
1561,40382084,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/40382084,2 baths,Entire home/apt,2.0,3.0
1562,40384948,Home in Singapore · 1 bedroom · 1 shared bath,https://www.airbnb.com/rooms/40384948,1 shared bath,Private room,,
1563,40456301,Bed and breakfast in Singapore · ★5.0 · 1 bedroom · 8 beds · 2 shared baths,https://www.airbnb.com/rooms/40456301,2 shared baths,Private room,,8.0
1564,40479903,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40479903,1 shared bath,Shared room,,1.0
1565,40509365,Bed and breakfast in Singapore · Studio · 1 shared bath,https://www.airbnb.com/rooms/40509365,1 shared bath,Private room,,
1566,40516462,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40516462,1 shared bath,Private room,,1.0
1567,40551114,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/40551114,3 shared baths,Private room,,1.0
1568,40552643,Bed and breakfast in Singapore · ★4.47 · 1 bedroom · 6 beds · 2 shared baths,https://www.airbnb.com/rooms/40552643,2 shared baths,Shared room,,6.0
1569,40567661,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/40567661,2 shared baths,Private room,,1.0
1570,40571566,Bed and breakfast in Singapore · 1 bedroom · 8 beds · 2 shared baths,https://www.airbnb.com/rooms/40571566,2 shared baths,Private room,,8.0
1571,40597192,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/40597192,1.5 baths,Private room,1.0,2.0
1572,40597586,Hostel in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40597586,1 shared bath,Shared room,,1.0
1573,40605925,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/40605925,2 baths,Entire home/apt,4.0,4.0
1574,40634584,Condo in Singapore · 1 bedroom · 1.5 baths,https://www.airbnb.com/rooms/40634584,1.5 baths,Private room,,
1575,40641448,Serviced apartment in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40641448,1 bath,Entire home/apt,1.0,1.0
1576,40642051,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/40642051,2 shared baths,Private room,,1.0
1577,40642810,Serviced apartment in Singapore · ★3.67 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40642810,1 bath,Entire home/apt,1.0,1.0
1578,40649820,Boat in Singapore · 11 beds · 1 bath,https://www.airbnb.com/rooms/40649820,1 bath,Entire home/apt,,11.0
1579,40663631,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40663631,1 shared bath,Private room,,1.0
1580,40681844,Serviced apartment in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40681844,1 bath,Entire home/apt,1.0,1.0
1581,40687175,Condo in Singapore · 2 bedrooms · 1 bed · 1 private bath,https://www.airbnb.com/rooms/40687175,1 private bath,Private room,,1.0
1582,40690201,Serviced apartment in Singapore · ★4.80 · Studio · 1 bed · 1 bath,https://www.airbnb.com/rooms/40690201,1 bath,Entire home/apt,,1.0
1583,40692679,Condo in Tanjong Pagar · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/40692679,2 baths,Entire home/apt,2.0,2.0
1584,40708485,Serviced apartment in Singapore · ★4.27 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/40708485,1 private bath,Private room,1.0,1.0
1585,40712363,Condo in Tanjong Pagar · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40712363,1 bath,Entire home/apt,1.0,1.0
1586,40712481,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40712481,1 bath,Entire home/apt,1.0,1.0
1587,40712903,Home in Singapore · ★4.67 · 1 bedroom · 1 bed · Shared half-bath,https://www.airbnb.com/rooms/40712903,Shared half-bath,Private room,,1.0
1588,40715608,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/40715608,1 private bath,Private room,1.0,1.0
1589,40736423,Rental unit in Singapore · ★4.60 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40736423,1 bath,Entire home/apt,1.0,1.0
1590,40736566,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40736566,1 bath,Entire home/apt,1.0,1.0
1591,40748133,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40748133,1 bath,Private room,1.0,1.0
1592,40765359,Serviced apartment in Singapore · ★4.20 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40765359,1 bath,Entire home/apt,1.0,1.0
1593,40769351,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/40769351,2 shared baths,Private room,,1.0
1594,40774447,Boat in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40774447,1 shared bath,Private room,,1.0
1595,40789842,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/40789842,2 baths,Entire home/apt,3.0,3.0
1596,40809878,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40809878,1 bath,Entire home/apt,1.0,1.0
1597,40816592,Condo in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/40816592,1 private bath,Private room,,1.0
1598,40831251,Rental unit in Singapore · 1 bedroom · 1 bed · Private half-bath,https://www.airbnb.com/rooms/40831251,Private half-bath,Private room,,1.0
1599,40833390,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40833390,1 shared bath,Private room,,1.0
1600,40849480,Hostel in Singapore · 1 bedroom · 46 beds · 3 shared baths,https://www.airbnb.com/rooms/40849480,3 shared baths,Shared room,,46.0
1601,40850159,Hostel in Singapore · 1 bedroom · 8 beds · 1 shared bath,https://www.airbnb.com/rooms/40850159,1 shared bath,Shared room,,8.0
1602,40855337,Condo in Singapore  · ★4.63 · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/40855337,1.5 baths,Private room,,1.0
1603,40856084,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/40856084,2 baths,Entire home/apt,3.0,4.0
1604,40875632,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40875632,1 bath,Entire home/apt,1.0,1.0
1605,40881888,Condo in Singapore · ★4.68 · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/40881888,1.5 shared baths,Private room,,1.0
1606,40888220,Condo in Singapore · 3 bedrooms · 5 beds · 3 baths,https://www.airbnb.com/rooms/40888220,3 baths,Entire home/apt,3.0,5.0
1607,40901829,Hostel in Singapore · 1 bedroom · 4 beds · 3 shared baths,https://www.airbnb.com/rooms/40901829,3 shared baths,Shared room,,4.0
1608,40902252,Condo in Singapore · 2 bedrooms · 2 beds · 2 shared baths,https://www.airbnb.com/rooms/40902252,2 shared baths,Private room,,2.0
1609,40904017,Serviced apartment in Singapore · ★4.85 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40904017,1 bath,Entire home/apt,1.0,1.0
1610,40904264,Hostel in Singapore · 1 bedroom · 12 beds · 3 shared baths,https://www.airbnb.com/rooms/40904264,3 shared baths,Shared room,,12.0
1611,40904925,Hostel in Singapore · 1 bedroom · 4 beds · 2.5 shared baths,https://www.airbnb.com/rooms/40904925,2.5 shared baths,Shared room,,4.0
1612,40905313,Hostel in Singapore · 1 bedroom · 7 beds · 2.5 shared baths,https://www.airbnb.com/rooms/40905313,2.5 shared baths,Shared room,,7.0
1613,40905639,Hostel in Singapore · 1 bedroom · 10 beds · 2.5 shared baths,https://www.airbnb.com/rooms/40905639,2.5 shared baths,Shared room,,10.0
1614,40909907,Condo in Singapore · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/40909907,1.5 shared baths,Private room,,1.0
1615,40930074,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/40930074,1 private bath,Private room,1.0,1.0
1616,40933623,Boutique hotel in Singapore · 1 bedroom · 4 beds · 1.5 baths,https://www.airbnb.com/rooms/40933623,1.5 baths,Private room,1.0,4.0
1617,40941821,Condo in Singapore · ★4.92 · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/40941821,2 baths,Entire home/apt,3.0,3.0
1618,40953263,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/40953263,1 bath,Entire home/apt,1.0,1.0
1619,40966161,Guesthouse in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40966161,1 shared bath,Private room,1.0,1.0
1620,40974119,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/40974119,1 bath,Entire home/apt,1.0,2.0
1621,40974363,Boutique hotel in Singapore · Studio · 3 beds · 1 private bath,https://www.airbnb.com/rooms/40974363,1 private bath,Private room,,3.0
1622,40974569,Boutique hotel in Singapore · Studio · 3 beds · 1 shared bath,https://www.airbnb.com/rooms/40974569,1 shared bath,Private room,,3.0
1623,40975409,Boutique hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40975409,1 shared bath,Private room,,1.0
1624,40975518,Boutique hotel in Singapore · Studio · 3 beds · 1 private bath,https://www.airbnb.com/rooms/40975518,1 private bath,Private room,,3.0
1625,40975603,Boutique hotel in Singapore · ★4.67 · Studio · 5 beds · 1 private bath,https://www.airbnb.com/rooms/40975603,1 private bath,Private room,,5.0
1626,40975736,Boutique hotel in Singapore · ★4.67 · Studio · 6 beds · 1 shared bath,https://www.airbnb.com/rooms/40975736,1 shared bath,Private room,,6.0
1627,40983826,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/40983826,1 shared bath,Private room,1.0,1.0
1628,41014661,Serviced apartment in Singapore · ★3.94 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41014661,1 bath,Entire home/apt,1.0,1.0
1629,41014693,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41014693,1 bath,Entire home/apt,1.0,1.0
1630,41032597,Boutique hotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/41032597,1.5 shared baths,Private room,1.0,1.0
1631,41032819,Rental unit in Singapore · ★4.93 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41032819,1 bath,Entire home/apt,1.0,1.0
1632,41032965,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/41032965,1.5 shared baths,Private room,1.0,1.0
1633,41033173,Bed and breakfast in Singapore · ★5.0 · 1 bedroom · 8 beds · 2 shared baths,https://www.airbnb.com/rooms/41033173,2 shared baths,Private room,,8.0
1634,41033189,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41033189,1 bath,Entire home/apt,1.0,1.0
1635,41070234,Serviced apartment in Singapore · ★4.63 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41070234,1 bath,Entire home/apt,1.0,1.0
1636,41087343,Condo in Bukit Timah · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/41087343,1 shared bath,Private room,,2.0
1637,41089548,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/41089548,2 baths,Entire home/apt,3.0,4.0
1638,41090834,Boutique hotel in Singapore · 1 bedroom · 3 beds · 1 private bath,https://www.airbnb.com/rooms/41090834,1 private bath,Private room,1.0,3.0
1639,41090879,Boutique hotel in Singapore · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/41090879,1 shared bath,Private room,1.0,1.0
1640,41091240,Boutique hotel in Singapore · ★3.67 · 1 bedroom · 3 beds · 1 shared bath,https://www.airbnb.com/rooms/41091240,1 shared bath,Private room,1.0,3.0
1641,41091895,Boutique hotel in Singapore · 1 bedroom · 3 beds · 1 private bath,https://www.airbnb.com/rooms/41091895,1 private bath,Private room,1.0,3.0
1642,41112238,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/41112238,1 private bath,Private room,,1.0
1643,41116039,Boutique hotel in Singapore · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/41116039,1 shared bath,Private room,1.0,2.0
1644,41116137,Boutique hotel in Singapore · ★3.33 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/41116137,1 shared bath,Private room,1.0,1.0
1645,41116342,Boutique hotel in Singapore · ★4.75 · 1 bedroom · 5 beds · 1 private bath,https://www.airbnb.com/rooms/41116342,1 private bath,Private room,1.0,5.0
1646,41117291,Boutique hotel in Singapore · ★4.75 · 1 bedroom · 4 beds · 1 private bath,https://www.airbnb.com/rooms/41117291,1 private bath,Private room,1.0,4.0
1647,41120765,Loft in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/41120765,1 private bath,Private room,1.0,1.0
1648,41125664,Condo in Singapore · 2 bedrooms · 2 beds · 1 private bath,https://www.airbnb.com/rooms/41125664,1 private bath,Private room,,2.0
1649,41158163,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41158163,1 bath,Entire home/apt,1.0,1.0
1650,41159508,Hostel in Singapore · 1 bedroom · 4 beds · 1 shared bath,https://www.airbnb.com/rooms/41159508,1 shared bath,Private room,1.0,4.0
1651,41160357,Hostel in Singapore · 1 bedroom · 6 beds · 1 shared bath,https://www.airbnb.com/rooms/41160357,1 shared bath,Private room,1.0,6.0
1652,41162396,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/41162396,2 baths,Entire home/apt,2.0,2.0
1653,41169873,Townhouse in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/41169873,1.5 baths,Private room,,1.0
1654,41202185,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/41202185,1.5 baths,Entire home/apt,1.0,1.0
1655,41214546,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/41214546,1 private bath,Private room,,1.0
1656,41296812,Bed and breakfast in Singapore · ★3.67 · 1 bedroom · 6 beds · 2.5 shared baths,https://www.airbnb.com/rooms/41296812,2.5 shared baths,Shared room,,6.0
1657,41299496,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/41299496,3 shared baths,Private room,,1.0
1658,41303291,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/41303291,3 shared baths,Private room,,1.0
1659,41305105,Bed and breakfast in Singapore · 1 bedroom · 4 beds · 2 shared baths,https://www.airbnb.com/rooms/41305105,2 shared baths,Private room,,4.0
1660,41307190,Rental unit in Singapore · Studio · 1 bed · Shared half-bath,https://www.airbnb.com/rooms/41307190,Shared half-bath,Private room,,1.0
1661,41323209,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/41323209,3 shared baths,Private room,,1.0
1662,41326546,Bed and breakfast in Singapore · 1 bedroom · 10 beds · 1 private bath,https://www.airbnb.com/rooms/41326546,1 private bath,Private room,,10.0
1663,41388877,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/41388877,2 shared baths,Private room,,1.0
1664,41414702,Condo in Jurong East · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41414702,1 bath,Entire home/apt,1.0,1.0
1665,41414978,Condo in Jurong East · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/41414978,2 baths,Entire home/apt,2.0,2.0
1666,41419891,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/41419891,2 baths,Entire home/apt,2.0,3.0
1667,41439350,Hostel in Singapore · ★4.33 · 1 bedroom · 1 bed · 6 shared baths,https://www.airbnb.com/rooms/41439350,6 shared baths,Shared room,,1.0
1668,41439736,Hotel in Singapore · ★4.13 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/41439736,1 private bath,Private room,1.0,1.0
1669,41450369,Rental unit in 新加坡 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/41450369,1 shared bath,Private room,,1.0
1670,41460941,Hotel in Singapore · ★4.25 · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/41460941,1.5 baths,Private room,1.0,1.0
1671,41467431,Condo in Singapore · 2 bedrooms · 1 shared bath,https://www.airbnb.com/rooms/41467431,1 shared bath,Private room,2.0,
1672,41476885,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/41476885,1.5 shared baths,Private room,1.0,1.0
1673,41481981,Boutique hotel in Singapore · ★4.90 · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/41481981,1 private bath,Private room,1.0,2.0
1674,41482560,Boutique hotel in Singapore · ★4.95 · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/41482560,1 private bath,Private room,1.0,2.0
1675,41509578,Home in Singapore · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/41509578,1 shared bath,Private room,,2.0
1676,41536506,Home in Singapore · ★3.33 · 1 bedroom · 1 bed · 2 baths,https://www.airbnb.com/rooms/41536506,2 baths,Private room,,1.0
1677,41566195,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/41566195,3 shared baths,Private room,,1.0
1678,41568582,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/41568582,2 baths,Entire home/apt,2.0,3.0
1679,41570615,Rental unit in Singapore · ★4.57 · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/41570615,1.5 shared baths,Private room,,1.0
1680,41601081,Condo in Singapore · Studio · 1 bed · 1 bath,https://www.airbnb.com/rooms/41601081,1 bath,Entire home/apt,,1.0
1681,41601807,Condo in Tanjong Pagar · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/41601807,2 baths,Entire home/apt,2.0,2.0
1682,41610819,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/41610819,1 private bath,Private room,,1.0
1683,41611248,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/41611248,1 shared bath,Private room,,1.0
1684,41613235,Bed and breakfast in Singapore · ★4.0 · 1 bedroom · 6 beds · 2.5 shared baths,https://www.airbnb.com/rooms/41613235,2.5 shared baths,Shared room,,6.0
1685,41626102,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/41626102,1 bath,Entire home/apt,2.0,2.0
1686,41650236,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41650236,1 bath,Entire home/apt,1.0,1.0
1687,41652432,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/41652432,1.5 baths,Private room,,1.0
1688,41693901,Condo in Bartley · 1 bedroom · 1 bath,https://www.airbnb.com/rooms/41693901,1 bath,Entire home/apt,1.0,
1689,41694436,Condo in Orchard · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/41694436,2 baths,Entire home/apt,3.0,4.0
1690,41703280,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/41703280,2 baths,Entire home/apt,2.0,3.0
1691,41722716,Condo in Katong · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41722716,1 bath,Entire home/apt,1.0,1.0
1692,41753013,Serviced apartment in Singapore · 1 bedroom · 1 bath,https://www.airbnb.com/rooms/41753013,1 bath,Entire home/apt,1.0,
1693,41777146,Condo in Singapore · 1 bedroom · 5 beds · 2 shared baths,https://www.airbnb.com/rooms/41777146,2 shared baths,Private room,1.0,5.0
1694,41804607,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/41804607,2 baths,Entire home/apt,3.0,3.0
1695,41848009,Rental unit in Singapore · 2 bedrooms · 1 bed · 2 baths,https://www.airbnb.com/rooms/41848009,2 baths,Private room,,1.0
1696,41889066,Boutique hotel in Singapore · 1 bedroom · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/41889066,1.5 baths,Private room,1.0,2.0
1697,41916277,Condo in Tanjong Pagar · 1 bedroom · 1 bath,https://www.airbnb.com/rooms/41916277,1 bath,Entire home/apt,1.0,
1698,41926070,Home in Singapore · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/41926070,1 shared bath,Private room,,1.0
1699,41940620,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/41940620,1 bath,Entire home/apt,2.0,2.0
1700,41942466,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/41942466,1 private bath,Private room,1.0,1.0
1701,41948477,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/41948477,3 shared baths,Private room,,1.0
1702,41970974,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/41970974,1 bath,Entire home/apt,1.0,1.0
1703,41994916,Condo in Singapore · Studio · 2 beds · 1 bath,https://www.airbnb.com/rooms/41994916,1 bath,Entire home/apt,,2.0
1704,42011728,Condo in Singapore · 4 bedrooms · 4 beds · 3 baths,https://www.airbnb.com/rooms/42011728,3 baths,Private room,,4.0
1705,42079889,Boutique hotel in Bugis · ★4.41 · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/42079889,1 private bath,Private room,1.0,2.0
1706,42081657,Boutique hotel in Bugis · ★4.44 · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/42081657,1 private bath,Private room,1.0,2.0
1707,42084241,Rental unit in Singapore · 1 bedroom · 1 bed · 0 shared baths,https://www.airbnb.com/rooms/42084241,0 shared baths,Private room,,1.0
1708,42085924,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/42085924,1.5 shared baths,Private room,,1.0
1709,42104353,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,https://www.airbnb.com/rooms/42104353,1.5 shared baths,Private room,1.0,1.0
1710,42104603,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/42104603,1.5 baths,Private room,1.0,1.0
1711,42124141,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/42124141,2 baths,Entire home/apt,2.0,2.0
1712,42144452,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/42144452,3 shared baths,Private room,,1.0
1713,42184804,Hotel in Singapore · Studio · 1 bed · 1 bath,https://www.airbnb.com/rooms/42184804,1 bath,Private room,,1.0
1714,42186946,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/42186946,3 shared baths,Private room,,1.0
1715,42190445,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/42190445,3 shared baths,Private room,,1.0
1716,42210964,Condo in Tanjong Pagar · 1 bedroom · 1 bath,https://www.airbnb.com/rooms/42210964,1 bath,Entire home/apt,1.0,
1717,42214291,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/42214291,1 bath,Entire home/apt,1.0,1.0
1718,42238629,Rental unit in Singapore · 4 bedrooms · 10 beds · 4 baths,https://www.airbnb.com/rooms/42238629,4 baths,Entire home/apt,4.0,10.0
1719,42239864,Condo in Singapore · 1 bedroom · 1 bath,https://www.airbnb.com/rooms/42239864,1 bath,Private room,,
