id,name,details,neighbourhood_cleansed,neighbourhood_group_cleansed,picture_url,latitude,longitude,room_type,price,minimum_months,maximum_months,distance_to_mrt,closest_mrt_name,closest_mrt_stop_id,closest_mall_distance,closest_mall_name,accommodates,closest_mall_address,conditioning,BBQ,gym,pool,dryer,Wifi,kitchen,Backyard,TV,refrigerator,Microwave,Oven,Pets,stove,fan
18978986,Rental unit in Sembawang,1 bed · 1 bath,Sembawang,North Region,https://a0.muscache.com/pictures/c915297d-cb7b-4ce6-85a5-5d746cb27891.jpg,1.44328,103.82434,Entire home/apt,2970,3,10,0.597340833396254,CANBERRA MRT STATION,NS12,0.1703636355570843,Sembawang Shopping Centre,2,"604 Sembawang Rd, Singapore",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
19056267,Rental unit in Kallang,1 bed · 2 shared baths,Kallang,Central Region,https://a0.muscache.com/pictures/6ddb799d-224e-4f6a-8d6e-39b4f3f9629f.jpg,1.31112,103.85809,Private room,1260,3,12,0.4563060124014439,FARRER PARK MRT STATION,NE8,0.1583126728353523,City Square Mall,1,"180 Kitchener Rd, Singapore",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
19107598,Guest suite in Kallang,1 bedroom · 2 beds · 1.5 baths,Kallang,Central Region,https://a0.muscache.com/pictures/7102fec7-d0bc-4400-a7a4-6ec20ab424a0.jpg,1.31633,103.85318,Entire home/apt,2790,3,37,0.4551650346673233,FARRER PARK MRT STATION,NE8,0.6666383413700665,Prime Nutrition Dr.Amit 📲82921225 Singapore,2,"City Square Mall 9th Floor #09-09, Office 16 Farrer Park MRT Exit i, 180 Kitchener Rd",0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
19200431,Condo in Bukit Batok,1 bedroom · 1 bed · 1 shared bath,Bukit Batok,West Region,https://a0.muscache.com/pictures/dbc320b4-62bc-47b0-8c35-2661a469c73b.jpg,1.3577,103.75882,Private room,1050,3,20,0.7789768156383847,BUKIT GOMBAK MRT STATION,NS3,0.8769976779545225,HillV2,1,"4 Hillview Rise, Singapore 667979",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
19218794,Rental unit in Bedok,3 bedrooms · 1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/dcbd3ac8-de98-40a7-97bf-263c5a3a4b16.jpg,1.30954,103.91471,Private room,3000,3,6,1.293442173699055,KEMBANGAN MRT STATION,EW6,1.0021443118867206,Siglap Centre,2,"55 Siglap Rd, Singapore",1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
19231371,Home in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/ac113d4f-f21b-4e5d-9776-51e6dc83a75a.jpg,1.31669,103.91258,Private room,3900,3,37,0.4852446109656934,KEMBANGAN MRT STATION,EW6,0.8924495552282669,Icon @ Changi,3,"228 Changi Rd, Singapore 419741",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0
19258336,Home in Hougang,1 bed · 1 shared bath,Hougang,North-East Region,https://a0.muscache.com/pictures/3f4a75e0-c0a8-4f9a-9bac-1e9619a5c3d3.jpg,1.37601,103.90101,Private room,2970,3,12,0.895500266243088,KANGKAR LRT STATION,SE4,0.8699759160876683,The Midtown,1,"1187 Upper Serangoon Rd, Singapore 533971",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
19282261,Condo in Bukit Batok,1 bed · 1.5 baths,Bukit Batok,West Region,https://a0.muscache.com/pictures/eee682be-18a3-4de2-b8de-270743c21527.jpg,1.35775,103.76081,Private room,1650,3,20,0.8948119843251855,HILLVIEW MRT STATION,DT3,0.7352406683733902,HillV2,2,"4 Hillview Rise, Singapore 667979",1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
19351097,Rental unit in Clementi,2 bedrooms · 2 beds · 1 bath,Clementi,West Region,https://a0.muscache.com/pictures/9e59c1aa-30e4-442c-8db2-0ce33432f643.jpg,1.3172,103.75876,Entire home/apt,4260,3,37,0.7685902317355034,CLEMENTI MRT STATION,EW23,0.1711446033952365,NEWest,3,"1 W Coast Dr, Newest, Singapore 128021",1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
19438458,Bungalow in Bishan,2 beds · 2 baths,Bishan,Central Region,https://a0.muscache.com/pictures/9e2981fa-1b0d-4593-80da-cabadf5f43cc.jpg,1.35732,103.82808,Private room,9900,3,37,1.5834016690364443,MARYMOUNT MRT STATION,CC16,0.412242279773712,Thomson Plaza,1,"301 Upper Thomson Rd, Singapore",1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
19490734,Rental unit in Ang Mo Kio,2 beds · 1.5 shared baths,Ang Mo Kio,North-East Region,https://a0.muscache.com/pictures/miso/Hosting-19490734/original/0a490bee-08e4-4653-8302-374bc24281cc.jpeg,1.368,103.85688,Private room,1470,6,37,0.7866492503769854,ANG MO KIO MRT STATION,NS16,0.6759822845028571,Cheng San Centre,2,"532 Ang Mo Kio Ave 10, Singapore 560532",1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
19491036,Rental unit in Jurong West,1 bed · 1 bath,Jurong West,West Region,https://a0.muscache.com/pictures/4ba046db-c383-472c-92d2-3afb068466b3.jpg,1.33791,103.6947,Private room,1350,6,37,0.2936249701084376,PIONEER MRT STATION,EW28,0.5591738647968154,Pioneer Mall,2,"638 Jurong West Street 61, 61, Singapore",1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
19534648,Rental unit in Downtown Core,1 bed · 1.5 baths,Downtown Core,Central Region,https://a0.muscache.com/pictures/786cb650-5632-47be-b4dd-d035c28c599f.jpg,1.28142,103.85261,Entire home/apt,266790,0,0,0.2209674223522381,DOWNTOWN MRT STATION,DT17,0.0553663760257532,The Sail,3,"2 Marina Blvd, Singapore 018987",1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
19535251,Serviced apartment in Downtown Core,1 bed · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/a3083e35-7f00-487f-9a71-945675096f7c.jpg,1.28143,103.85232,Entire home/apt,283890,0,0,0.2280497867291148,DOWNTOWN MRT STATION,DT17,0.0839023932400045,The Sail,3,"2 Marina Blvd, Singapore 018987",1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
19595322,Serviced apartment in Orchard,1 bedroom · 1 bed · 1 bath,Orchard,Central Region,https://a0.muscache.com/pictures/54d384b8-2831-466a-88ed-25adfb0675f0.jpg,1.30291,103.83403,Entire home/apt,10200,0,37,0.2317595727881214,ORCHARD MRT STATION,NS22,0.0376691180945682,Takashimaya S.C.,2,"391 Orchard Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
19595827,Serviced apartment in Orchard,2 bedrooms · 3 beds · 2 baths,Orchard,Central Region,https://a0.muscache.com/pictures/42d93064-f31a-4d65-bd30-6d29c952280b.jpg,1.30435,103.83382,Entire home/apt,23190,0,37,0.1802089040343528,ORCHARD MRT STATION,NS22,0.0258037973961641,Lucky Plaza,5,"304 Orchard Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
19615505,Rental unit in Geylang,2 beds · 2 baths,Geylang,Central Region,https://a0.muscache.com/pictures/b2394899-0975-4cb8-8f09-8bdfeb549f71.jpg,1.30944,103.8828,Entire home/apt,4050,3,37,0.3613267149210888,MOUNTBATTEN MRT STATION,CC7,0.0816438986763497,Guillemard Village,3,"102 Guillemard Rd, Singapore 399719",1,0,1,1,1,0,1,0,0,1,1,0,0,1,0
19648215,Condo in Downtown Core,Studio · 1 bed · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/5b9055b4-f6e3-46a7-8671-2e7594ba982d.jpg,1.28203,103.85404,Entire home/apt,7170,3,37,0.3167478446393518,DOWNTOWN MRT STATION,DT17,0.1527422748068661,The Sail,3,"2 Marina Blvd, Singapore 018987",1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
19652882,Rental unit in Downtown Core,2 beds · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/b54df6ff-d53c-46fc-a0de-d0c686874837.jpg,1.28065,103.8519,Entire home/apt,6720,3,37,0.1698436874895867,DOWNTOWN MRT STATION,DT17,0.1339912495202211,The Sail,3,"2 Marina Blvd, Singapore 018987",1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
19720477,Guesthouse in Serangoon,1 bedroom · 1 bed · 1 private bath,Serangoon,North-East Region,https://a0.muscache.com/pictures/0bcec072-5f9c-4516-bb76-6ddb613ff758.jpg,1.36662,103.86305,Private room,4050,3,37,1.4893327449996787,ANG MO KIO MRT STATION,NS16,0.2953474460625775,myVillage,2,"1 Maju Ave, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
19731540,Rental unit in Queenstown,5 bedrooms · 1 bed · 1 shared bath,Queenstown,Central Region,https://a0.muscache.com/pictures/miso/Hosting-19731540/original/38c4c4a2-a0e4-43d4-aa8c-7d4f0101d8ec.jpeg,1.2795,103.78385,Private room,2040,1,33,0.4072260999637407,HAW PAR VILLA MRT STATION,CC25,0.251355301968121,Viva Vista Shopping Mall,1,"3 South Buona Vista Rd, #B1-25 Viva Vista, Singapore 118136",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19774490,Rental unit in Kallang,1 bed · 3 baths,Kallang,Central Region,https://a0.muscache.com/pictures/2d6a6bdc-07a9-4819-af16-af9cb67224e3.jpg,1.30791,103.86305,Private room,1770,3,12,0.0662067640666972,LAVENDER MRT STATION,EW11,0.2335393025466319,Aperia Mall,1,"8 - 12 Kallang Ave, Singapore 339509",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
19774868,Rental unit in Ang Mo Kio,1 bed · 1 private bath,Ang Mo Kio,North-East Region,https://a0.muscache.com/pictures/d4e4fb6f-9cd4-43b2-a24d-7365b68c040a.jpg,1.37579,103.84928,Private room,4500,3,37,0.7200643346041,ANG MO KIO MRT STATION,NS16,0.37483665439301,Djitsun Mall,1,"5 Ang Mo Kio Central 2, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
19801431,Rental unit in Kallang,1 bed · 3 shared baths,Kallang,Central Region,https://a0.muscache.com/pictures/4f5deb87-7e3f-4414-afbb-96aff229fa90.jpg,1.3101,103.86166,Private room,1140,3,12,0.3315451586757167,LAVENDER MRT STATION,EW11,0.2514806874449778,Aperia Mall,1,"8 - 12 Kallang Ave, Singapore 339509",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
19831199,Townhouse in Rochor,1 bedroom · 2 beds · 1 bath,Rochor,Central Region,https://a0.muscache.com/pictures/d147f832-22e4-4bd3-beea-623ba8abb4f6.jpg,1.30477,103.85073,Entire home/apt,4200,3,37,0.2106510246224335,ROCHOR MRT STATION,DT13,0.0839660224333157,Tekka Place,3,"2 Serangoon Rd, Singapore",1,0,0,1,1,1,0,1,1,1,1,1,0,0,0
19847774,Hostel in Outram,1 bedroom · 3 beds · 5 shared baths,Outram,Central Region,https://a0.muscache.com/pictures/40a19759-88a2-45eb-8db9-07a838a49548.jpg,1.28359,103.84625,Hotel room,3299970,0,12,0.2378968191074044,CHINATOWN MRT STATION,DT19,0.0793208827434644,China Square Central,3,"18 Cross St, Singapore",1,0,0,0,1,1,0,1,0,1,1,0,0,0,0
19881239,Hostel in Outram,6 beds · 5 shared baths,Outram,Central Region,https://a0.muscache.com/pictures/21d72496-c80f-4003-ad53-584d0e00935e.jpg,1.28295,103.8444,Hotel room,6030,0,12,0.190450694286244,CHINATOWN MRT STATION,NE4,0.0307743794461035,Pagoda House,6,"51 Pagoda St, Singapore 059210",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19895150,Condo in Downtown Core,2 bedrooms · 3 beds · 2 baths,Downtown Core,Central Region,https://a0.muscache.com/pictures/446e7314-0bde-4a5f-8426-c11aff46bcf6.jpg,1.28116,103.8536,Entire home/apt,13830,3,37,0.2084381079813847,DOWNTOWN MRT STATION,DT17,0.0658356030381577,The Sail,7,"2 Marina Blvd, Singapore 018987",1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
20016031,Condo in Outram,2 bedrooms · 2 beds · 1 bath,Outram,Central Region,https://a0.muscache.com/pictures/614c259e-e965-42d2-9318-971980815fa0.jpg,1.27719,103.84256,Entire home/apt,11970,3,37,0.3747710987401379,TANJONG PAGAR MRT STATION,EW15,0.2588608856913191,Tanjong Pagar Plaza,6,"1 Tanjong Pagar Plaza, Singapore 082001",1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
20016671,Rental unit in Novena,1 bedroom · 2 beds · 1 bath,Novena,Central Region,https://a0.muscache.com/pictures/f4706b5e-ba60-4879-bd48-91985f672be0.jpg,1.32449,103.84315,Entire home/apt,3810,3,37,0.456472893962194,NOVENA MRT STATION,NS20,0.1572328227832674,Balestier Hill Shopping Centre Block 2,3,"Balestier Rd, Singapore",1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
20065234,Place to stay in Kallang,2 bedrooms · 2 beds · 4 shared baths,Kallang,Central Region,https://a0.muscache.com/pictures/0bf14efe-2e65-4819-aa31-9edcdddd93bf.jpg,1.31021,103.85817,Private room,4350,3,37,0.5041530790274144,FARRER PARK MRT STATION,NE8,0.1537186471966431,Jalan Besar Plaza,4,"101 Kitchener Rd, Singapore 208511",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20068221,Rental unit in Geylang,1 bed · 1 shared bath,Geylang,Central Region,https://a0.muscache.com/pictures/39c09fd6-1376-419d-8f14-726762ad1ec2.jpg,1.31498,103.88642,Private room,900,3,12,0.4227134502365651,ALJUNIED MRT STATION,EW9,0.5820256419503301,Grandlink Square,1,"511 Guillemard Rd, Singapore 399849",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20084815,Serviced apartment in Orchard,1 bedroom · 1 bed · 1 bath,Orchard,Central Region,https://a0.muscache.com/pictures/1c2b04f6-bac1-404e-8a5e-b33e53a09760.jpg,1.30442,103.8325,Entire home/apt,13620,0,37,0.0566438383805543,ORCHARD MRT STATION,NS22,0.0818854111031496,ION Orchard,2,"2 Orchard Turn, ION Orchard",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
20096441,Serviced apartment in Orchard,2 bedrooms · 3 beds · 2 baths,Orchard,Central Region,https://a0.muscache.com/pictures/9b79cd9a-b9de-422b-bf46-7425cb06f9c7.jpg,1.3022,103.83398,Entire home/apt,17400,0,37,0.2767132258130363,ORCHARD MRT STATION,NS22,0.0698234591669121,Takashimaya S.C.,5,"391 Orchard Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
20181595,Hostel in Outram,2 bedrooms · 12 beds · 6 baths,Outram,Central Region,https://a0.muscache.com/pictures/ad03f3c6-ff2d-4d36-b36c-0b5026ffbe06.jpg,1.28483,103.84364,Hotel room,930,3,37,0.0574275246073839,CHINATOWN MRT STATION,NE4,0.046805770679458,The Majestic,12,"80 Eu Tong Sen St, Singapore 059810",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
20181917,Hostel in Outram,12 beds · 6 baths,Outram,Central Region,https://a0.muscache.com/pictures/54de3782-0441-4f26-a170-f60cef09677c.jpg,1.28484,103.84285,Hotel room,930,3,37,0.0834582866453891,CHINATOWN MRT STATION,NE4,0.0434242955311098,The Majestic,12,"80 Eu Tong Sen St, Singapore 059810",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20181944,Hostel in Outram,10 beds · 6 baths,Outram,Central Region,https://a0.muscache.com/pictures/63a24da3-a4c3-4c93-86f2-bd9c97decbf5.jpg,1.283,103.84484,Hotel room,930,3,37,0.1992218150142664,CHINATOWN MRT STATION,DT19,0.0510646239300452,Pagoda House,10,"51 Pagoda St, Singapore 059210",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
20182075,Condo in Bukit Merah,1 bedroom · 1 bed · 1 shared bath,Bukit Merah,Central Region,https://a0.muscache.com/pictures/494aa2be-8144-4989-98dc-ee6cc65d0eab.jpg,1.28782,103.82832,Private room,2730,3,37,0.231557116358742,TIONG BAHRU MRT STATION,EW17,0.164647539320277,Tiong Bahru Plaza,1,"298 Tiong Bahru Rd, Singapore",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
20268188,Rental unit in Sembawang,2 beds · 1 private bath,Sembawang,North Region,https://a0.muscache.com/pictures/dbec25d9-1751-4ddb-9131-eb01ea3358b4.jpg,1.44185,103.82356,Private room,2640,3,3,0.6986402029292867,CANBERRA MRT STATION,NS12,0.1708079751295189,Sembawang Shopping Centre,2,"604 Sembawang Rd, Singapore",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20395120,Rental unit in Punggol,1 bedroom · 1 bed · 1 shared bath,Punggol,North-East Region,https://a0.muscache.com/pictures/71901f35-cb52-4f3f-9b7a-e74fcb9a2b35.jpg,1.39368,103.91515,Private room,1560,3,37,0.1468878881499885,RIVIERA LRT STATION,PE4,0.2449212766064889,Punggol Plaza,2,"168 Punggol Field, Singapore",1,0,0,0,1,1,1,0,1,1,0,1,0,1,0
20468114,Rental unit in Sembawang,1 bed · 1 private bath,Sembawang,North Region,https://a0.muscache.com/pictures/cd70d5c0-0215-47c8-a0e1-9fab7d5d6090.jpg,1.44184,103.82358,Private room,3840,3,4,0.6966935530718933,CANBERRA MRT STATION,NS12,0.1686631558121576,Sembawang Shopping Centre,2,"604 Sembawang Rd, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20512779,Home in Bukit Timah,1 bedroom · 1 bed · 2 shared baths,Bukit Timah,Central Region,https://a0.muscache.com/pictures/be19b3a9-55e1-4f1c-a93e-b8c83a680898.jpg,1.34401,103.77275,Private room,2700,3,37,0.4588607966450084,BEAUTY WORLD MRT STATION,DT5,0.4304354130227619,Beauty World Centre,3,"144 Upper Bukit Timah Rd, B1-22, Singapore",1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
20539655,Rental unit in Novena,1 bedroom · 1 bed · 1 shared bath,Novena,Central Region,https://a0.muscache.com/pictures/b83c5e1a-a2a3-49e5-bfd2-88de0ba5f288.jpg,1.32699,103.84962,Private room,1170,3,37,0.6697833732031824,TOA PAYOH MRT STATION,NS19,0.1752664667551962,Balestier Plaza,1,"400 Balestier Rd, Singapore 329802",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20547412,Condo in Toa Payoh,1 bed · 1 shared bath,Toa Payoh,Central Region,https://a0.muscache.com/pictures/ec39fb13-cee7-4705-aad3-92c14d4e5773.jpg,1.34156,103.84194,Private room,5400,3,37,0.508380920650668,CALDECOTT MRT STATION,CC17,1.2664431450777214,Junction 8,2,"9 Bishan Pl, Singapore",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
20564987,Rental unit in Bukit Merah,3 beds · 2 shared baths,Bukit Merah,Central Region,https://a0.muscache.com/pictures/a21d3798-1542-4304-aaf6-0237c9dcce52.jpg,1.27619,103.83665,Private room,2100,3,37,0.513511523600421,OUTRAM PARK MRT STATION,NE3,0.6814335165262202,Tanjong Pagar Plaza,3,"1 Tanjong Pagar Plaza, Singapore 082001",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20625688,Rental unit in Geylang,1 bed · 3 shared baths,Geylang,Central Region,https://a0.muscache.com/pictures/miso/Hosting-20625688/original/5d98d392-8aa6-49fe-ad6b-a3d7b5744dc6.jpeg,1.3147,103.88163,Private room,1470,3,37,0.2392442296644851,ALJUNIED MRT STATION,EW9,0.5294690165029661,Guillemard Village,1,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
20625726,Rental unit in Geylang,1 bed · 3 shared baths,Geylang,Central Region,https://a0.muscache.com/pictures/miso/Hosting-20625726/original/6189bb95-ed4c-4013-8da4-b27b3a3c8446.jpeg,1.31541,103.88217,Private room,1470,3,37,0.1400857542300899,ALJUNIED MRT STATION,EW9,0.6031903725462711,Guillemard Village,1,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
20625773,Rental unit in Geylang,1 bed · 3 shared baths,Geylang,Central Region,https://a0.muscache.com/pictures/424b55db-175e-4ece-825d-d889a2dcb746.jpg,1.31539,103.88213,Private room,1470,3,12,0.1445064801522645,ALJUNIED MRT STATION,EW9,0.6010990544668939,Guillemard Village,1,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
20631625,Serviced apartment in Queenstown,1 bed · 1 bath,Queenstown,Central Region,https://a0.muscache.com/pictures/miso/Hosting-20631625/original/bd63fb83-bd4b-410d-aa9a-ad59a0da2f43.jpeg,1.28684,103.78593,Entire home/apt,7050,3,37,0.6618975909211757,HAW PAR VILLA MRT STATION,CC25,0.5037234008563761,The Oasis - Space for Rent,2,"87 Science Park Dr, Singapore 118260",1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
20658143,Condo in Clementi,1 bed · 1 shared bath,Clementi,West Region,https://a0.muscache.com/pictures/d15de412-f9fd-43b5-ada9-4b97bad1f91b.jpg,1.31439,103.75904,Private room,4800,3,37,0.6986012831203707,CLEMENTI MRT STATION,EW23,0.2960787223646023,NEWest,2,"1 W Coast Dr, Newest, Singapore 128021",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
20659099,Condo in Clementi,2 beds · 1 shared bath,Clementi,West Region,https://a0.muscache.com/pictures/861a3048-213f-4d42-af28-82097f262cc5.jpg,1.31505,103.75884,Private room,7080,3,37,0.7180873135158207,CLEMENTI MRT STATION,EW23,0.2263217342146975,NEWest,3,"1 W Coast Dr, Newest, Singapore 128021",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
20772493,Townhouse in Sembawang,1 bed · 1 private bath,Sembawang,North Region,https://a0.muscache.com/pictures/03ed2557-a31c-4355-829c-6134e311e0eb.jpg,1.43964,103.82401,Private room,3450,3,3,0.7435689612690866,CANBERRA MRT STATION,NS12,0.2832883570940998,Sembawang Shopping Centre,2,"604 Sembawang Rd, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20774303,Townhouse in Sembawang,1 bed · 1 private bath,Sembawang,North Region,https://a0.muscache.com/pictures/3e1964f4-a388-4275-a880-98132d1e2dd3.jpg,1.44199,103.82264,Private room,1980,3,3,0.7963740427425303,CANBERRA MRT STATION,NS12,0.2727859386578637,Sembawang Shopping Centre,2,"604 Sembawang Rd, Singapore",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
20774506,Townhouse in Sembawang,1 bed · 1 private bath,Sembawang,North Region,https://a0.muscache.com/pictures/5b87a189-7e39-4b13-8624-0be1c88fa084.jpg,1.43979,103.82187,Private room,6090,3,3,0.9478056202177092,CANBERRA MRT STATION,NS12,0.4311291849847807,Sembawang Shopping Centre,2,"604 Sembawang Rd, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20774607,Townhouse in Sembawang,1 bed · 1 private bath,Sembawang,North Region,https://a0.muscache.com/pictures/a170dae3-95a9-4c68-a52b-c74cf25dd524.jpg,1.4406,103.82203,Private room,2640,3,3,0.899289407785241,CANBERRA MRT STATION,NS12,0.371982940493803,Sembawang Shopping Centre,1,"604 Sembawang Rd, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20778113,Condo in Marine Parade,1 bed · 1 shared bath,Marine Parade,Central Region,https://a0.muscache.com/pictures/2b8deb03-f85f-4b0a-8d6b-b619d59593bc.jpg,1.30928,103.89457,Private room,1950,3,33,0.6642398619042668,DAKOTA MRT STATION,CC8,0.6054856421328652,KINEX,2,"11 Tanjong Katong Rd, Singapore",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
20788751,Rental unit in Kallang,1 bed · 1 shared bath,Kallang,Central Region,https://a0.muscache.com/pictures/91afeb36-31ad-4d14-871d-f380521cea79.jpg,1.31039,103.85819,Private room,1950,3,37,0.4969711444990004,FARRER PARK MRT STATION,NE8,0.1738567126593728,Jalan Besar Plaza,2,"101 Kitchener Rd, Singapore 208511",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
20791161,Condo in Tuas,2 bedrooms · 1 bed · 1 bath,Tuas,West Region,https://a0.muscache.com/pictures/8e1ffdbd-deb6-4635-a14a-f861dbaab97d.jpg,1.31947,103.64828,Entire home/apt,308580,3,37,0.1943638392018344,TUAS CRESCENT MRT STATION,EW31,1.7769063163793546,HAQ Warehouse,3,"28D Pioneer Sector 2, Singapore 628407",1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
20803693,Hostel in Outram,1 bedroom · 1 bed · 0 shared baths,Outram,Central Region,https://a0.muscache.com/pictures/6ae509b5-50ce-47b6-8d1a-3ccf5b525033.jpg,1.2846,103.8433,Hotel room,4050,3,12,0.0302223448449611,CHINATOWN MRT STATION,NE4,0.0177222565080112,The Majestic,2,"80 Eu Tong Sen St, Singapore 059810",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
20806898,Serviced apartment in Orchard,Studio · 1 bath,Orchard,Central Region,https://a0.muscache.com/pictures/miso/Hosting-20806898/original/502b8f3d-7649-46c9-8ceb-8a4cba9b3968.jpeg,1.30252,103.84143,Entire home/apt,21150,0,37,0.3628705375294105,SOMERSET MRT STATION,NS23,0.1571358805777304,UNO Premier Singapore,2,"51 Cuppage Rd, Singapore 229469",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
20813719,Condo in River Valley,1 private bath,River Valley,Central Region,https://a0.muscache.com/pictures/f7913f14-bcc8-41a5-9601-04d5e3f91688.jpg,1.29614,103.83546,Private room,4470,3,6,0.6094242903498748,SOMERSET MRT STATION,NS23,0.4808590138868494,Great World City,1,"1 Kim Seng Promenade, Singapore",0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
20824274,Rental unit in Outram,1 bedroom · 1 bed · 2 shared baths,Outram,Central Region,https://a0.muscache.com/pictures/miso/Hosting-20824274/original/379df98d-658f-405f-a139-686f712f4025.jpeg,1.2848,103.84137,Private room,1770,3,37,0.2338343424454333,CHINATOWN MRT STATION,NE4,0.1409487263079187,People's Park Complex,1,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
20856422,Rental unit in Outram,1 bed · 2 shared baths,Outram,Central Region,https://a0.muscache.com/pictures/5d758b9d-30de-4ec5-911f-8e5edca12758.jpg,1.28304,103.84315,Private room,1860,3,12,0.1499223930717654,CHINATOWN MRT STATION,NE4,0.0482580803207866,New Bridge Centre,1,"336 Smith St, Singapore 050336",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
20880300,Rental unit in Bukit Batok,2 beds · 1 shared bath,Bukit Batok,West Region,https://a0.muscache.com/pictures/d364a1ad-b577-4d79-bbf1-52b370c0035f.jpg,1.3614,103.76444,Private room,1500,3,37,0.3473496248854811,HILLVIEW MRT STATION,DT3,0.2176815825192485,HillV2,2,"4 Hillview Rise, Singapore 667979",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
20888336,Condo in Bukit Timah,1 bedroom · 1 bed · 1 private bath,Bukit Timah,Central Region,https://a0.muscache.com/pictures/01a82b1c-482f-429b-b39e-e2db8d58eadc.jpg,1.33463,103.80969,Private room,1410,3,37,1.0075882737004798,TAN KAH KEE MRT STATION,DT8,1.1915063610956294,Coronation Shopping Plaza,2,"587 Bukit Timah Rd, Singapore 269707",1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
20904654,Rental unit in Novena,8 beds · 1 bath,Novena,Central Region,https://a0.muscache.com/pictures/980ef98b-56a6-4f62-9c56-5abf6cd871f2.jpg,1.32165,103.84119,Entire home/apt,2910,3,12,0.3223676015709449,NOVENA MRT STATION,NS20,0.2509673756960626,Royal Square @ Novena Sales & Rental Office,3,"101 Irrawaddy Rd, Singapore 329565",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
