Unnamed: 0,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,price,minimum_months,maximum_months,distance_to_mrt,closest_mrt_name,closest_mrt_stop_id,closest_mall_distance,closest_mall_name,closest_mall_address,conditioning,BBQ,gym,pool,dryer,Wifi,kitchen,Backyard,TV,refrigerator,Microwave,Oven,Pets,stove,fan,name,details,accommodates,picture_url,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,total_bedrooms,total_beds,total_baths,bath_type
2679,709939057124036960,Marina South,Central Region,1.2782687587017836,103.86198048105926,Private room,16770,0,12,0.5144619066652028,BAYFRONT MRT STATION,DT16 / CE1,0.5614189041849056,MBS,"10 Bayfront Ave, Singapore 018956",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,Boutique hotel in Marina South,1 bedroom · 2 beds · 1 private bath,4,https://a0.muscache.com/pictures/miso/Hosting-709939057124036960/original/d7883df7-a7f0-47a6-86b9-9326ee94df6e.jpeg,4.67,5.0,5.0,5.0,4.67,5.0,4.33,https://www.airbnb.com/rooms/709939057124036960,1.0,2.0,1.0,Private
2680,710337429624851908,Rochor,Central Region,1.30509,103.86012,Private room,7800,0,12,0.3927458552844852,LAVENDER MRT STATION,EW11,0.2024736313030302,Textile Centre,"200 Jln Sultan, Singapore 199018",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Hotel in Rochor,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-710337429624851908/original/d65d0c20-5345-4dd0-a5d8-dde34f3f30ba.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710337429624851908,1.0,1.0,1.0,Private
2681,710490669406136564,River Valley,Central Region,1.29356,103.84119,Entire home/apt,5280,3,37,0.369004004948231,FORT CANNING MRT STATION,DT20,0.2258749574869132,UE Square,"81 Clemenceau Ave, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in River Valley,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710490669406136564/original/64409fa5-ef31-42ce-bb3e-efadd8ae8d12.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710490669406136564,1.0,1.0,1.0,Private
2682,710490731043539715,Downtown Core,Central Region,1.29757,103.85381,Entire home/apt,5130,3,37,0.3581203444895706,BRAS BASAH MRT STATION,CC2,0.2166744706903775,Bugis Cube,"470 North Bridge Rd, Singapore 188735",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Downtown Core,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710490731043539715/original/6c188439-3a3e-4fc4-9c54-dd82698b6be2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710490731043539715,1.0,1.0,1.0,Private
2683,710510154483344148,Downtown Core,Central Region,1.28008,103.84491,Entire home/apt,4950,3,37,0.4096866241360785,TANJONG PAGAR MRT STATION,EW15,0.1474646061799121,Elegance Beauty & Slimming,"10 Anson Rd, International Plaza, Singapore 079903",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Downtown Core,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710510154483344148/original/f73d879d-1b6a-44e9-813f-4e2a77d5632f.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710510154483344148,1.0,1.0,1.0,Private
2684,710516922255387528,Outram,Central Region,1.28038,103.84691,Entire home/apt,6000,3,37,0.2627888153522055,TELOK AYER MRT STATION,DT18,0.2506584447483758,Elegance Beauty & Slimming,"10 Anson Rd, International Plaza, Singapore 079903",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,2 beds · 1 bath,3,https://a0.muscache.com/pictures/miso/Hosting-710516922255387528/original/035d58c4-a5f0-4135-833f-cb8dc141819a.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710516922255387528,1.0,2.0,1.0,Private
2685,710532528466032552,Rochor,Central Region,1.307575804793767,103.85054350354714,Shared room,3210,0,12,0.1318088449062253,LITTLE INDIA MRT STATION,NE7,0.2961268719675303,Tekka Place,"2 Serangoon Rd, Singapore",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Hostel in Rochor,1 bed · 1 shared bath,2,https://a0.muscache.com/pictures/miso/Hosting-710532528466032552/original/7aa94e54-797d-4dcf-bf36-674403a9549f.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710532528466032552,1.0,1.0,1.0,Shared
2686,710535346129994625,Outram,Central Region,1.28256,103.84635,Entire home/apt,4410,3,37,0.2191606438813906,TELOK AYER MRT STATION,DT18,0.1039043281208759,Chinatown,"South Bridge Rd, 227-233, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710535346129994625/original/ef353e7e-654c-4e95-b84a-023374bde42d.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710535346129994625,1.0,1.0,1.0,Private
2687,710546257503905089,Outram,Central Region,1.28156,103.84661,Entire home/apt,3870,3,37,0.2049238325316341,TELOK AYER MRT STATION,DT18,0.190404737972161,Chinatown,"South Bridge Rd, 227-233, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,1,https://a0.muscache.com/pictures/miso/Hosting-710546257503905089/original/0cc3c5b5-ffd6-455e-ad64-eb7738a5c2a2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710546257503905089,1.0,1.0,1.0,Private
2688,710555757990115917,Outram,Central Region,1.28205,103.84543,Entire home/apt,6360,3,37,0.3192287202812183,CHINATOWN MRT STATION,DT19,0.085947361888218,Chinatown,"South Bridge Rd, 227-233, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710555757990115917/original/62bd84a8-5427-496e-b666-690a4c72ba4f.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710555757990115917,1.0,1.0,1.0,Private
2689,710561555068106223,Singapore River,Central Region,1.2865108464283712,103.84748185428946,Shared room,1920,0,12,0.2325691259126327,CLARKE QUAY MRT STATION,NE5,0.1961250525513572,Fook Hai Building,"150 South Bridge Rd, Singapore 058727",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Hostel in Singapore River,1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/miso/Hosting-710561555068106223/original/4fbb5df4-fcd6-4cc7-995e-8ed4c9efd194.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710561555068106223,1.0,1.0,1.0,Shared
2690,710563255144310660,Outram,Central Region,1.28389,103.84413,Entire home/apt,4950,3,37,0.0940072327601349,CHINATOWN MRT STATION,NE4,0.0816348451451196,Pagoda House,"51 Pagoda St, Singapore 059210",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710563255144310660/original/8be46051-11b5-4b6e-886e-556db432f00f.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710563255144310660,1.0,1.0,1.0,Private
2691,710575818902461256,Outram,Central Region,1.28204,103.84536,Entire home/apt,4410,3,37,0.317714849842477,CHINATOWN MRT STATION,DT19,0.0876332559009963,Chinatown,"South Bridge Rd, 227-233, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-710575818902461256/original/467615f7-bd24-4e2e-af7e-64a90904096b.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/710575818902461256,1.0,1.0,1.0,Private
2692,711116675944432555,Rochor,Central Region,1.31011,103.85399,Private room,7680,0,12,0.2510342757688122,FARRER PARK MRT STATION,NE8,0.1779870621767087,Mustafa Centre,"145 Syed Alwi Rd, Singapore",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Hotel in Rochor,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-711116675944432555/original/3fa23ba7-36c8-405f-9b5a-dbba5c704771.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/711116675944432555,1.0,1.0,1.0,Private
2693,711120497609023269,Rochor,Central Region,1.30821,103.85435,Private room,7680,0,12,0.3362638171624474,JALAN BESAR MRT STATION,DT22,0.2209500948945766,Mustafa Centre,"145 Syed Alwi Rd, Singapore",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Hotel in Rochor,2 beds · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-711120497609023269/original/0108dd8d-ad99-4ad4-b540-a98874935b29.png,4.5,4.5,4.5,5.0,5.0,4.0,4.0,https://www.airbnb.com/rooms/711120497609023269,1.0,2.0,1.0,Private
2694,711238794811729789,Pasir Ris,East Region,1.3875208236563856,103.9412806047884,Private room,16710,0,12,1.8442597978512751,PASIR RIS MRT STATION,EW1,1.023762260759044,Pasir Ris West Plaza,"735 Pasir Ris Street 72, Singapore",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Rental unit in Pasir Ris,8 beds · 2 baths,12,https://a0.muscache.com/pictures/miso/Hosting-711238794811729789/original/1e1881db-0913-40fe-b23e-e4c925e86613.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/711238794811729789,4.0,8.0,2.0,Shared
2695,712121357550091568,Singapore River,Central Region,1.28817,103.84722,Shared room,960,0,12,0.0777095344103823,CLARKE QUAY MRT STATION,NE5,0.116808981362121,The Central @ Clarke Quay,"6 Eu Tong Sen St, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bed and breakfast in Singapore River,1 bedroom · 1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/miso/Hosting-712014563808839949/original/2ee43483-813b-4bed-80fd-a4515686793c.jpeg,4.3,4.37,4.2,4.8,4.73,4.9,4.5,https://www.airbnb.com/rooms/712121357550091568,1.0,1.0,1.0,Shared
2696,713662222469680809,Geylang,Central Region,1.31021,103.89241,Private room,3000,3,12,0.4634971113299048,DAKOTA MRT STATION,CC8,0.4539802654638925,Grandlink Square,"511 Guillemard Rd, Singapore 399849",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Geylang,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/miso/Hosting-713662222469680809/original/c354f44d-6a61-4050-ab74-a7767e944e75.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/713662222469680809,1.0,1.0,1.0,Private
2697,713931790395344585,Marina South,Central Region,1.278346046859261,103.8619183054042,Private room,17190,0,12,0.5034331999215295,BAYFRONT MRT STATION,DT16 / CE1,0.5514074584365848,MBS,"10 Bayfront Ave, Singapore 018956",1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,Boutique hotel in Marina South,1 bedroom · 2 beds · 1 bath,4,https://a0.muscache.com/pictures/miso/Hosting-713931790395344585/original/6d841a54-10a8-4ac6-92de-74c549b524b3.jpeg,4.67,3.67,4.33,4.33,5.0,4.5,4.33,https://www.airbnb.com/rooms/713931790395344585,1.0,2.0,1.0,Private
2698,714100989959146472,Novena,Central Region,1.31748,103.84814,Entire home/apt,8040,0,37,0.5817370178836807,NOVENA MRT STATION,NS20,0.4976239744930489,United Square Shopping Mall,"101 Thomson Rd, Singapore",1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,Condo in Novena,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-714100989959146472/original/febc9efd-e02d-4776-afdc-c1556c36243f.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/714100989959146472,1.0,1.0,1.0,Private
2699,714173380885213408,Queenstown,Central Region,1.3036245,103.797154,Entire home/apt,8460,3,37,0.1836909263294228,COMMONWEALTH MRT STATION,EW20,0.7785456916469485,Raffles Holland V Mall,"118 Holland Ave, Singapore 278973",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,Rental unit in Queenstown,2 beds · 2 baths,4,https://a0.muscache.com/pictures/prohost-api/Hosting-714173380885213408/original/1b068d00-1313-4c45-bebc-a9fdbad25179.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/714173380885213408,2.0,2.0,2.0,Private
2700,714203758919828205,Singapore River,Central Region,1.28785,103.84864,Shared room,1050,0,12,0.2393024722613534,CLARKE QUAY MRT STATION,NE5,0.260792729293562,The Central @ Clarke Quay,"6 Eu Tong Sen St, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Hostel in Singapore River,1 bedroom · 1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/miso/Hosting-712014563808839949/original/2ee43483-813b-4bed-80fd-a4515686793c.jpeg,4.5,4.59,4.41,4.75,4.75,4.78,4.47,https://www.airbnb.com/rooms/714203758919828205,1.0,1.0,1.0,Shared
2701,714697072353425704,Downtown Core,Central Region,1.28215,103.85703,Private room,19230,0,12,0.2299311576009959,BAYFRONT MRT STATION,DT16 / CE1,0.2981707522652365,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Hotel in Downtown Core,1 bedroom · 1 bed · 1 private bath,3,https://a0.muscache.com/pictures/63102a17-3ec8-4bb2-8f87-110eff271931.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/714697072353425704,1.0,1.0,1.0,Private
2702,714697718661316484,Newton,Central Region,1.30862,103.8386,Entire home/apt,5400,3,12,0.4170690055318705,NEWTON MRT STATION,NS21,0.5391544049555852,Paragon Shopping Centre,"3 Mount Elizabeth, MT Elizabeth Hospital, Singapore 228510",1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,Condo in Newton,1 bed · 2 baths,2,https://a0.muscache.com/pictures/b369d4c6-b496-44a8-bbf9-63f82b4a3ac6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/714697718661316484,1.0,1.0,2.0,Private
2703,714890700458918945,Outram,Central Region,1.28353,103.84574,Entire home/apt,6930,0,12,0.1972281292576278,CHINATOWN MRT STATION,DT19,0.084883624446643,Chinatown,"South Bridge Rd, 227-233, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,Serviced apartment in Outram,1 bed · 1 bath,4,https://a0.muscache.com/pictures/2e0fe24d-e865-49dc-88b2-123f57c81cb5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/714890700458918945,1.0,1.0,1.0,Private
2704,715337206083514679,Orchard,Central Region,1.30576869140814,103.83307825773954,Entire home/apt,9000,3,37,0.2194687338939568,ORCHARD MRT STATION,NS22,0.018342163217841,Scotts Square,"6 Scotts Rd, Singapore",1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,Vacation home in Orchard,1 bed · 1.5 baths,2,https://a0.muscache.com/pictures/miso/Hosting-715337206083514679/original/d471f4ed-e795-4a53-8ff1-da4282cb95f6.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/715337206083514679,1.0,1.0,1.5,Private
2705,715887704141819546,River Valley,Central Region,1.29643,103.83796,Private room,4650,0,12,0.4435604341489787,SOMERSET MRT STATION,NS23,0.4988155238729597,313@somerset,"313 Orchard Rd, Singapore",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Serviced apartment in River Valley,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-715887704141819546/original/3da3c4ba-80a8-49b7-a587-7bbcea2e3ad8.jpeg,4.43,4.57,4.62,4.86,4.81,4.86,4.48,https://www.airbnb.com/rooms/715887704141819546,1.0,1.0,1.0,Private
2706,716283486212132297,Marina South,Central Region,1.2783339659926565,103.86197060272994,Private room,16710,0,12,0.5081373167722372,BAYFRONT MRT STATION,DT16 / CE1,0.5541213463162886,MBS,"10 Bayfront Ave, Singapore 018956",1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Boutique hotel in Marina South,2 beds · 1 bath,4,https://a0.muscache.com/pictures/miso/Hosting-716283486212132297/original/dbb716fa-e231-4171-bc5c-75ca45bbdb50.jpeg,4.0,5.0,5.0,5.0,5.0,4.0,4.0,https://www.airbnb.com/rooms/716283486212132297,1.0,2.0,1.0,Private
2707,716433588894537306,Novena,Central Region,1.32284,103.85373,Entire home/apt,5700,3,37,0.963846540511164,BOON KENG MRT STATION,NE9,0.1894483383759462,Crescent Building,"320 Balestier Rd, Singapore 329924",1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,Condo in Novena,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-716433588894537306/original/a9a3eee6-e4d9-4f86-b4cd-99ae3b58fbb2.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/716433588894537306,1.0,1.0,1.0,Private
2708,716922582269816333,Downtown Core,Central Region,1.28325,103.85895,Private room,19410,0,12,0.1537068054618906,BAYFRONT MRT STATION,DT16 / CE1,0.0604413961192127,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Boutique hotel in Downtown Core,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/7498dfa8-92cd-4b55-8584-a600a3203e14.jpg,4.87,4.8,4.93,4.53,4.93,4.93,4.8,https://www.airbnb.com/rooms/716922582269816333,1.0,1.0,1.0,Private
2709,717193944546178397,Downtown Core,Central Region,1.28447,103.85991,Private room,18810,0,12,0.3030795986043444,BAYFRONT MRT STATION,DT16 / CE1,0.1140880073501382,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Boutique hotel in Downtown Core,1 bedroom · 2 beds · 1 private bath,3,https://a0.muscache.com/pictures/4b03fe90-6eab-45cb-97c7-407a06131cc8.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/717193944546178397,1.0,2.0,1.0,Private
2710,717799276317224501,Queenstown,Central Region,1.27926,103.78829,Private room,3000,2,12,0.4800975877788939,PASIR PANJANG MRT STATION,CC26,0.246732521320276,Viva Vista Shopping Mall,"3 South Buona Vista Rd, #B1-25 Viva Vista, Singapore 118136",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Queenstown,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-717799276317224501/original/046350d0-7b6b-4d7f-9a95-28bfd91075e1.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/717799276317224501,1.0,1.0,1.0,Private
2711,718751971614977082,Marina South,Central Region,1.28342,103.86148,Private room,35640,0,0,0.3174195076027379,BAYFRONT MRT STATION,DT16 / CE1,0.0873247805614347,MBS,"10 Bayfront Ave, Singapore 018956",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Place to stay in Marina South,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-718751971614977082/original/a91f851f-fcee-45ec-a612-7991891d7b3e.jpeg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/718751971614977082,1.0,1.0,1.0,Private
2712,719821104611749511,Tanglin,Central Region,1.2937,103.82949,Private room,3300,3,12,0.8787220575667115,TIONG BAHRU MRT STATION,EW17,0.2712465092595015,Great World City,"1 Kim Seng Promenade, Singapore",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Condo in Tanglin,1 bed · 1.5 baths,1,https://a0.muscache.com/pictures/miso/Hosting-719821104611749511/original/ffb7a042-7149-40e6-ad55-5250e831e4d9.jpeg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/719821104611749511,1.0,1.0,1.5,Private
2713,719948206534211406,Downtown Core,Central Region,1.28196,103.85699,Private room,20970,0,12,0.2325150286378369,BAYFRONT MRT STATION,DT16 / CE1,0.3145858441805143,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Hotel in Downtown Core,1 bedroom · 1 bed · 1 private bath,3,https://a0.muscache.com/pictures/63102a17-3ec8-4bb2-8f87-110eff271931.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/719948206534211406,1.0,1.0,1.0,Private
2714,720000271010003429,Marine Parade,Central Region,1.299569,103.8985672,Entire home/apt,6810,3,37,1.474039751460753,DAKOTA MRT STATION,CC8,0.5622919685582648,Katong Shopping Centre,"865 Mountbatten Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,Rental unit in Marine Parade,1 bed · 1 bath,2,https://a0.muscache.com/pictures/prohost-api/Hosting-720000271010003429/original/4c8aa161-0f5d-4c5f-841c-3065026ce3d9.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/720000271010003429,1.0,1.0,1.0,Private
2715,720000552643956732,Newton,Central Region,1.3029948,103.8387408,Entire home/apt,10140,3,37,0.3063539760140259,SOMERSET MRT STATION,NS23,0.1466548637125516,UNO Premier Singapore,"51 Cuppage Rd, Singapore 229469",1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,Rental unit in Newton,2 beds · 1 bath,4,https://a0.muscache.com/pictures/prohost-api/Hosting-720000552643956732/original/f7322f54-3ec9-4f1d-a378-6e60b8f5bd2f.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/720000552643956732,2.0,2.0,1.0,Private
2716,720898036289636751,Downtown Core,Central Region,1.28177,103.85929,Private room,19500,0,12,0.0260618785347651,BAYFRONT MRT STATION,DT16 / CE1,0.2189458041718672,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,Hotel in Downtown Core,1 bedroom · 1 bed · 1 private bath,3,https://a0.muscache.com/pictures/miso/Hosting-720898036289636751/original/7e5ec841-8335-4a0d-a270-827ac540541f.jpeg,5.0,5.0,5.0,4.77,4.85,5.0,4.92,https://www.airbnb.com/rooms/720898036289636751,1.0,1.0,1.0,Private
2717,721672684607074410,Downtown Core,Central Region,1.28281,103.85896,Private room,21270,0,12,0.104950592572001,BAYFRONT MRT STATION,DT16 / CE1,0.1062203388749817,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Hotel in Downtown Core,1 bedroom · 3 beds · 1 private bath,4,https://a0.muscache.com/pictures/2fd705f6-bf41-47c6-a327-f1626abe1bb1.jpg,4.6,4.4,5.0,4.2,4.6,5.0,4.8,https://www.airbnb.com/rooms/721672684607074410,1.0,3.0,1.0,Private
2718,721726964487276763,Downtown Core,Central Region,1.28131,103.85879,Private room,19920,0,12,0.0704839083162751,BAYFRONT MRT STATION,DT16 / CE1,0.2735071731008613,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Hotel in Downtown Core,1 bedroom · 3 beds · 1.5 shared baths,4,https://a0.muscache.com/pictures/fd5c0315-5b81-49b8-9592-11a7388fc723.jpg,4.77,4.69,4.9,4.52,4.77,4.93,4.72,https://www.airbnb.com/rooms/721726964487276763,1.0,3.0,1.5,Private
2719,724091516151019177,Downtown Core,Central Region,1.28322,103.86103,Private room,22710,0,12,0.2634563631972657,BAYFRONT MRT STATION,DT16 / CE1,0.0330954139092432,MBS,"10 Bayfront Ave, Singapore 018956",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Hotel in Downtown Core,1 bed · 1 private bath,4,https://a0.muscache.com/pictures/miso/Hosting-724091516151019177/original/5cc760cb-bd26-4c68-b770-a13ff0564d27.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/724091516151019177,1.0,1.0,1.0,Private
2720,724412976274636181,Downtown Core,Central Region,1.28157,103.85751,Private room,19920,0,12,0.1777496524577277,BAYFRONT MRT STATION,DT16 / CE1,0.3049842318523925,The Shoppes at Marina Bay Sands,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Boutique hotel in Downtown Core,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/7498dfa8-92cd-4b55-8584-a600a3203e14.jpg,5.0,4.83,4.83,4.83,4.83,5.0,4.83,https://www.airbnb.com/rooms/724412976274636181,1.0,1.0,1.0,Private
2721,724444561470969175,Marine Parade,Central Region,1.299569,103.8985672,Entire home/apt,8580,3,37,1.474039751460753,DAKOTA MRT STATION,CC8,0.5622919685582648,Katong Shopping Centre,"865 Mountbatten Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,Rental unit in Marine Parade,2 beds · 1 bath,4,https://a0.muscache.com/pictures/prohost-api/Hosting-724444561470969175/original/501c6f41-3fe0-4ca0-bcbe-646184400f92.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/724444561470969175,2.0,2.0,1.0,Private
2722,724639076580035031,Downtown Core,Central Region,1.28138,103.85693,Private room,19920,0,12,0.2452136389108723,BAYFRONT MRT STATION,DT16 / CE1,0.3539219310785973,Marina Bay Link Mall,"8A Marina Blvd, Singapore",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Hotel in Downtown Core,3 beds · 1 private bath,4,https://a0.muscache.com/pictures/1ccbbd53-bf03-4dbe-9139-ceb54332863c.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/724639076580035031,1.0,3.0,1.0,Private
2723,725266819096214205,Geylang,Central Region,1.31395,103.88483,Private room,4500,3,12,0.3492160905672409,ALJUNIED MRT STATION,EW9,0.5221357369536102,Guillemard Village,"102 Guillemard Rd, Singapore 399719",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Geylang,1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/miso/Hosting-725266819096214205/original/9b1254ca-3fcb-40f3-8ef9-b92e9d33a634.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/725266819096214205,1.0,1.0,1.0,Private
2724,725927989859971677,Woodlands,North Region,1.43283,103.79243,Private room,2880,3,12,0.6161869441361855,WOODLANDS MRT STATION,TE2,0.2323897053126202,Vista Point,Singapore 730548,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Rental unit in Woodlands,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/837ad773-c6e8-414b-b0bb-4c3c7e07e116.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/725927989859971677,1.0,1.0,1.0,Private
